Data,Situation,spam
তখন শুরু হয়ে গেল মুশল ধারে বৃষ্টি !,nondep,0
"তোমার জন্য ফুল তুলতে চাইলাম একটি,",nondep,0
তুমিই আমার অন্তরে দিয়েছিলে নাড়া !,nondep,0
আমার হৃদয়ে লেগেছিল এক সাড়া-,nondep,0
মৃদু বাতাস করেনি কোন কারচুপি !,nondep,0
কানে কানে বলেছিলে চুপি চুপি-,nondep,0
পুষ্পসম প্রস্ফুটিত হয়েছিল প্রভাত,nondep,0
আমার জীবনে তুমি দিয়ে দিয়েছো দোলা,nondep,0
"তোমাকে কত ভালবাসি, এটা রেখ স্মরণ,",nondep,0
আমার জীবনে যদিও ছিল কত ঝামেলা !,nondep,0
তোমাকে ছেড়ে আমি কখনও দূরে যাবোনা,nondep,0
"তুমিই আমার ভালবাসা, তুমিই আমার ভুবন",nondep,0
"তোমার হৃদয়ের মাঝে আমায় দিও আসন,",nondep,0
তোমার জন্য আমার সব! এটা রেখ স্মরণ,nondep,0
"প্রমাণ করতে পারি, তুমিই আমার আশা !",nondep,0
"ঢেকে রাখবো তোমায় দিয়ে সব ভালবাসা,",nondep,0
তোমার ব্যাপারে আমি পিছপাও হবোনা !,nondep,0
সেখানে উড়বে শুধু তোমাকে ঘিরে আমার স্বপ্ন ঘুড়ি ।,nondep,0
শুধু বয়ে বেড়াবে একটি ধ্বনি “ভালোবাসি তোমাকে আমি”,nondep,0
"আমি আপনার নিজের সাথে তালের সাথে আপনার হৃদস্পন্দন শুনি,",nondep,0
আপনি আমাকে সারা রাত ধরে আমাকে সান্ত্বনা দিন,nondep,0
"তুমি যে সুখ আমার হৃদয় এনেছ, কোনও কথাই বলতে পারে না।",nondep,0
"তুমি যে সুখ আমার হৃদয় এনেছ, কোনও কথাই বলতে পারে না।",nondep,0
"আপনি আমার জীবনকে এত সুন্দর, দুর্দান্ত এবং নতুন করে তুলেছেন।",nondep,0
আপনি আমার আশা এবং স্বপ্ন।,nondep,0
আমি তোমার সাথে প্রেমে পড়ে আছি,nondep,0
তুমি আমার সবকিছু;,nondep,0
প্রেম আমাদের জীবনে প্রবেশ করে,nondep,0
সবার মাঝে ভালবাসা আছে।,nondep,0
ভালবাসা আপনাকে তৈরি করতে পারে,nondep,0
"ভালবাসা আপনার অন্তরে আছে,",nondep,0
ভালোবাসা তোমার মনে।,nondep,0
ভালবাসার একটি নিজস্ব ভাষা আছে।,nondep,0
বাঁচার জন্য প্রচুর ভালবাসা আছে।,nondep,0
আপনার চারপাশে প্রেম।,nondep,0
তবে ভালোবাসা সর্বত্র।,nondep,0
"ভালবাসা সর্বশক্তিমান,",nondep,0
ভালবাসা ঈশ্বরের কাছ থেকে একটি উপহার,nondep,0
সুখের সে স্বপ্নের মাঝে পাবে তুমি আমায় ।,nondep,0
ভালবাসার প্রজাপতি উড়ছে ডানা মেলে ।,nondep,0
ফুলে ফুলে মৌমাছি বসেছে আনন্দ করতে ।,nondep,0
তুমি শীতের সন্ধ্যায় কুয়াশা হও,nondep,0
আমরা ভেসে যাই একাকী আনমনে,nondep,0
চলে এসো আজ সব মায়াজাল ভেঙ্গে;,nondep,0
আমি মত্ত হবো ভালবাসার আকাশে।,nondep,0
তুমি প্রেমের বাতাস হও,nondep,0
আমি হবো শীতের সকাল।,nondep,0
আবীর রাঙানো তোমার মুখটা যেন ফুলের বাগানে রঙের ঘনঘটা,nondep,0
তুমি বৃষ্টি ভেজা হয়ে- আলতো ছোঁয়ায় স্বস্তির নিঃশ্বাস দিলে,nondep,0
তোমাকে ভিজিয়ে দিচ্ছে এক পশলা বৃষ্টিতে,nondep,0
তুমি আমার বাঁচার প্রেরণা,nondep,0
তুমি আমার জীবনের শ্রেষ্ঠ একটা অঙ্গ।।,nondep,0
"তুমি মুক্ত আকাশে মৃদঙ্গ,",nondep,0
"তুমি আমার কল্পনার কবিতা,,",nondep,0
"তোমায় মনে পড়ে, শীতের সন্ধ্যা সাজানো এই বিকেলে,",nondep,0
"তোমায় মনে পড়ে, ছাদের কানায় সাজানো বেঞ্চিতে বসে,",nondep,0
"তোমার খোলা চুলে ছুঁয়ে যায় পড়ন্ত শীতের বিকেল ,",nondep,0
তবুও আমার বিজ্ঞাপনে তোমারি কবিতা লেখা ।,nondep,0
"ফুলে ফুলে সাজিয়ে রেখেছি এই মন,",nondep,0
চোখ ভরা স্বপ্ন বুক ভরা আশা,nondep,0
তুমি আসলে দুজন মিলে সাজাবো জীবন।,nondep,0
"শুধু তুমি আছো তাই, আমি কথা খুঁজে পাই,",nondep,0
"তুমি একটু হাসো তাই, আমি চাঁদের মিষ্টি আলো পাই",nondep,0
"তুমি আমার রঙিন স্বপ্ন,",nondep,0
"তুমি আমার নদীর মাঝে একটি মাত্র কূল,",nondep,0
তুমি আমার ভালবাসার শিউলি বকুল ফুল…,nondep,0
"মনের আশা পূরণ করতে তোমায় প্রয়োজন,",nondep,0
স্বপ্ন দিয়ে আঁকব আমি সুখের আল্পনা।,nondep,0
ছায়ার মত থাকব আমি শুধু তারি পাশে।,nondep,0
